IT_TN_Pinzolo_grual OK
IT_TN_Pozza_di_fassa NO
IT_TN_Predazzo_gardone OK
IT_TN_Presena OK
IT_TN_Rabbi OK
IT_TN_Rifugio_trivena OK
IT_TN_Rumo OK
IT_TN_San_martino_di_castrozza OK
IT_TN_Tremalzo OK
IT_TN_Trento_citta_ OK
IT_TN_Val_noana_diga OK
IT_TN_Vallarsa_pian_fugazze OK
IT_TN_Vermiglio OK
IT_TN_Vigo_di_fassa_ciampedie OK
IT_TN_Villa_welsperg OK
IT_VDA_CF_Aymavilles_Vieyes NO
IT_VDA_CF_Bionaz_Place_Moulin OK
IT_VDA_CF_Chatillon_Promiod_Covalou OK
IT_VDA_CF_Courmayeur_Dolonne OK
IT_VDA_CF_Gressoney_La_Trinite_Eselbode OK
IT_VDA_CF_Gressoney_La_Trinite_Gabiet OK
IT_VDA_CF_Issime_Grand_Praz OK
IT_VDA_CF_Pont_Saint_Martin_Centrale_idroelettrica OK
IT_VDA_CF_Rhemes_Saint_Georges_Voix NO
IT_VDA_CF_Valtournenche_Perreres NO
IT_VDA_CF_Valtournenche_Singlin OK
IT_VDA_CF_Valtournenche_Ussin OK
